listing_id,date,vacant_days,reserved_days,occupancy,revenue,rate_avg,booked_rate_avg,booking_lead_time_avg,length_of_stay_avg,min_nights_avg,native_booked_rate_avg,native_rate_avg,native_revenue
479634,2025-02-01,19,9,0.321,1235.0,135.8,137.2,9,9,4,132.0,131.0,1192.0
479634,2025-03-01,3,28,0.903,3517.0,125.4,125.6,33,9,4,121.0,121.0,3389.0
479634,2025-04-01,0,30,1.0,3875.0,129.2,129.2,52,10,3,120.0,120.0,3590.0
479634,2025-05-01,5,26,0.839,3272.0,125.6,125.8,92,7,4,111.0,111.0,2897.0
479634,2025-06-01,0,30,1.0,3845.0,128.2,128.2,97,4,4,113.0,113.0,3388.0
479634,2025-07-01,4,27,0.871,3634.0,134.5,134.6,61,4,5,119.0,119.0,3202.0
479634,2025-08-01,7,24,0.774,3461.0,142.9,144.2,35,4,6,127.0,126.0,3050.0
479634,2025-09-01,7,23,0.767,3253.0,141.7,141.4,149,8,5,125.0,125.0,2867.0
479634,2025-10-01,3,28,0.903,4037.0,145.2,144.2,119,9,5,127.0,128.0,3558.0
479634,2025-11-01,0,30,1.0,4092.0,136.4,136.4,,,5,120.0,120.0,3606.0
479634,2025-12-01,6,25,0.806,3205.0,127.8,128.2,92,4,5,113.0,113.0,2824.0
479634,2026-01-01,13,18,0.581,2828.0,154.5,157.1,77,9,4,138.0,136.0,2492.0
575286,2025-02-01,28,0,0.0,0.0,393.9,,,,5,,380.0,0.0
575286,2025-03-01,31,0,0.0,0.0,403.7,,,,5,,389.0,0.0
575286,2025-04-01,30,0,0.0,0.0,394.8,,,,5,,366.0,0.0
575286,2025-05-01,31,0,0.0,0.0,402.5,,,,5,,356.0,0.0
575286,2025-06-01,30,0,0.0,0.0,397.1,,,,5,,350.0,0.0
575286,2025-07-01,26,5,0.161,1878.0,370.8,375.6,64,5,5,331.0,327.0,1655.0
575286,2025-08-01,25,6,0.194,1926.0,355.1,321.0,174,6,6,283.0,313.0,1697.0
575286,2025-09-01,30,0,0.0,0.0,322.5,,,,6,,284.0,0.0
575286,2025-10-01,28,3,0.097,826.0,297.1,275.3,66,3,6,243.0,262.0,728.0
575286,2025-11-01,30,0,0.0,0.0,319.1,,,,6,,281.0,0.0
575286,2025-12-01,31,0,0.0,0.0,323.5,,,,6,,285.0,0.0
575286,2026-01-01,31,0,0.0,0.0,316.7,,,,6,,279.0,0.0
75708,2025-02-01,18,10,0.357,671.0,72.9,67.1,2,14,4,65.0,70.0,648.0
75708,2025-03-01,8,23,0.742,1633.0,71.0,71.0,15,3,4,68.0,68.0,1573.0
75708,2025-04-01,6,24,0.8,1713.0,71.0,71.4,31,5,4,66.0,66.0,1587.0
75708,2025-05-01,11,20,0.645,1509.0,76.0,75.5,32,4,3,67.0,67.0,1336.0
75708,2025-06-01,2,28,0.933,2461.0,88.8,87.9,81,7,3,77.0,78.0,2169.0
75708,2025-07-01,21,10,0.323,766.0,76.1,76.6,4,4,5,68.0,67.0,675.0
75708,2025-08-01,31,0,0.0,0.0,79.2,,,,4,,70.0,0.0
75708,2025-09-01,17,13,0.433,1123.0,86.1,86.4,37,13,4,76.0,76.0,990.0
75708,2025-10-01,11,20,0.645,2001.0,100.1,100.0,12,11,5,88.0,88.0,1763.0
75708,2025-11-01,6,24,0.8,2245.0,93.0,93.5,31,7,6,82.0,82.0,1978.0
75708,2025-12-01,16,15,0.484,1420.0,95.1,94.7,33,3,10,83.0,84.0,1251.0
75708,2026-01-01,16,15,0.484,1355.0,90.2,90.3,21,4,8,80.0,79.0,1194.0
301233,2025-02-01,10,18,0.643,1648.0,91.4,91.6,24,22,30,88.0,88.0,1590.0
301233,2025-03-01,4,27,0.871,2501.0,93.1,92.6,10,23,30,89.0,90.0,2410.0
301233,2025-04-01,5,25,0.833,2467.0,98.4,98.7,42,64,30,91.0,91.0,2285.0
301233,2025-05-01,0,31,1.0,3060.0,98.7,98.7,,,30,87.0,87.0,2709.0
301233,2025-06-01,7,23,0.767,2311.0,100.0,100.5,113,24,30,89.0,88.0,2037.0
301233,2025-07-01,22,9,0.29,896.0,101.6,99.6,,,30,88.0,90.0,790.0
301233,2025-08-01,30,1,0.032,103.0,102.9,103.0,19,1,30,91.0,91.0,91.0
301233,2025-09-01,29,1,0.033,104.0,110.1,104.0,100,1,30,92.0,97.0,92.0
301233,2025-10-01,13,18,0.581,2059.0,113.9,114.4,143,20,30,101.0,100.0,1814.0
301233,2025-11-01,3,27,0.9,3067.0,113.6,113.6,132,25,30,100.0,100.0,2703.0
301233,2025-12-01,23,8,0.258,917.0,115.2,114.6,45,20,30,101.0,102.0,808.0
301233,2026-01-01,19,12,0.387,1372.0,116.2,114.3,,,30,101.0,102.0,1209.0
308572,2025-02-01,0,28,1.0,5487.0,196.0,196.0,,,30,189.0,189.0,5295.0
308572,2025-03-01,22,9,0.29,1768.0,195.7,196.4,115,9,30,189.0,189.0,1704.0
308572,2025-04-01,29,1,0.033,196.0,195.4,196.0,,,30,182.0,181.0,182.0
308572,2025-05-01,8,23,0.742,4509.0,196.2,196.0,161,45,30,174.0,174.0,3992.0
308572,2025-06-01,8,22,0.733,4393.0,200.0,199.7,,,30,176.0,176.0,3871.0
308572,2025-07-01,26,5,0.161,1020.0,202.8,204.0,47,5,30,180.0,179.0,899.0
308572,2025-08-01,31,0,0.0,0.0,192.5,,,,30,,170.0,0.0
308572,2025-09-01,30,0,0.0,0.0,150.1,,,,30,,132.0,0.0
308572,2025-10-01,31,0,0.0,0.0,141.9,,,,30,,125.0,0.0
308572,2025-11-01,30,0,0.0,0.0,142.0,,,,30,,125.0,0.0
308572,2025-12-01,31,0,0.0,0.0,123.9,,,,30,,109.0,0.0
308572,2026-01-01,27,4,0.129,355.0,118.1,88.8,149,104,30,78.0,104.0,313.0
518742,2025-02-01,17,11,0.393,1932.0,177.2,175.6,52,2,2,169.0,171.0,1864.0
518742,2025-03-01,8,23,0.742,4032.0,175.3,175.3,120,3,2,169.0,169.0,3885.0
518742,2025-04-01,6,24,0.8,4464.0,185.4,186.0,145,2,2,172.0,172.0,4135.0
518742,2025-05-01,8,23,0.742,4619.0,206.0,200.8,142,2,2,178.0,182.0,4089.0
518742,2025-06-01,30,0,0.0,0.0,212.0,,,,2,,187.0,0.0
518742,2025-07-01,31,0,0.0,0.0,199.1,,,,2,,175.0,0.0
518742,2025-08-01,28,3,0.097,563.0,207.2,187.7,124,3,2,165.0,183.0,496.0
518742,2025-09-01,30,0,0.0,0.0,207.8,,,,2,,183.0,0.0
518742,2025-10-01,26,5,0.161,1019.0,209.4,203.8,243,2,2,180.0,185.0,898.0
518742,2025-11-01,30,0,0.0,0.0,207.1,,,,2,,183.0,0.0
518742,2025-12-01,22,9,0.29,1807.0,197.9,200.8,301,4,2,177.0,174.0,1592.0
518742,2026-01-01,21,10,0.323,1842.0,188.2,184.2,284,10,2,162.0,166.0,1623.0
333104,2025-02-01,28,0,0.0,0.0,291.1,,,,3,,281.0,0.0
333104,2025-03-01,31,0,0.0,0.0,217.6,,,,3,,210.0,0.0
333104,2025-04-01,30,0,0.0,0.0,189.1,,,,3,,175.0,0.0
333104,2025-05-01,31,0,0.0,0.0,206.8,,,,3,,183.0,0.0
333104,2025-06-01,19,11,0.367,2067.0,189.3,187.9,4,7,3,166.0,167.0,1822.0
333104,2025-07-01,27,4,0.129,752.0,163.3,188.0,,,5,166.0,144.0,663.0
333104,2025-08-01,31,0,0.0,0.0,144.2,,,,8,,127.0,0.0
333104,2025-09-01,30,0,0.0,0.0,115.6,,,,8,,102.0,0.0
333104,2025-10-01,31,0,0.0,0.0,111.9,,,,8,,99.0,0.0
333104,2025-11-01,30,0,0.0,0.0,129.6,,,,8,,114.0,0.0
333104,2025-12-01,31,0,0.0,0.0,128.5,,,,8,,113.0,0.0
333104,2026-01-01,31,0,0.0,0.0,126.5,,,,8,,111.0,0.0
543878,2025-02-01,28,0,0.0,0.0,335.0,,,,15,,323.0,0.0
543878,2025-03-01,31,0,0.0,0.0,339.8,,,,15,,327.0,0.0
543878,2025-04-01,30,0,0.0,0.0,348.5,,,,15,,323.0,0.0
543878,2025-05-01,31,0,0.0,0.0,350.2,,,,15,,310.0,0.0
543878,2025-06-01,18,12,0.4,4228.0,351.4,352.3,1,14,15,310.0,310.0,3726.0
543878,2025-07-01,29,2,0.065,689.0,344.0,344.5,,,15,304.0,303.0,607.0
543878,2025-08-01,31,0,0.0,0.0,346.6,,,,15,,305.0,0.0
543878,2025-09-01,30,0,0.0,0.0,314.3,,,,15,,277.0,0.0
543878,2025-10-01,31,0,0.0,0.0,304.7,,,,15,,269.0,0.0
543878,2025-11-01,30,0,0.0,0.0,306.6,,,,15,,270.0,0.0
543878,2025-12-01,31,0,0.0,0.0,303.5,,,,15,,267.0,0.0
543878,2026-01-01,31,0,0.0,0.0,305.4,,,,15,,269.0,0.0
221745,2025-02-01,28,0,0.0,0.0,89.4,,,,15,,86.0,0.0
221745,2025-03-01,11,20,0.645,1834.0,90.7,91.7,84,24,15,88.0,87.0,1767.0
221745,2025-04-01,26,4,0.133,357.0,88.4,89.2,,,15,83.0,82.0,331.0
221745,2025-05-01,31,0,0.0,0.0,91.9,,,,15,,81.0,0.0
221745,2025-06-01,30,0,0.0,0.0,89.5,,,,15,,79.0,0.0
221745,2025-07-01,30,1,0.032,95.0,89.2,95.0,1,1,15,84.0,79.0,84.0
221745,2025-08-01,30,1,0.032,97.0,95.6,97.0,1,1,15,85.0,84.0,85.0
221745,2025-09-01,15,15,0.5,1522.0,101.9,101.5,89,15,15,89.0,90.0,1341.0
221745,2025-10-01,19,12,0.387,1172.0,95.4,97.7,82,6,15,86.0,84.0,1033.0
221745,2025-11-01,7,23,0.767,2224.0,97.3,96.7,34,23,15,85.0,86.0,1960.0
221745,2025-12-01,27,4,0.129,414.0,103.0,103.5,30,4,15,91.0,91.0,365.0
221745,2026-01-01,27,4,0.129,448.0,114.0,112.0,1,1,15,99.0,100.0,395.0
518231,2025-02-01,12,16,0.571,2861.0,179.2,178.8,58,2,2,173.0,173.0,2761.0
518231,2025-03-01,4,27,0.871,4858.0,179.4,179.9,56,2,2,173.0,173.0,4681.0
518231,2025-04-01,2,28,0.933,5096.0,182.1,182.0,67,3,2,169.0,169.0,4721.0
518231,2025-05-01,4,27,0.871,4731.0,175.1,175.2,68,8,2,155.0,155.0,4188.0
518231,2025-06-01,1,29,0.967,5284.0,182.4,182.2,26,34,2,161.0,161.0,4656.0
518231,2025-07-01,0,31,1.0,5794.0,186.9,186.9,,,1,165.0,165.0,5106.0
518231,2025-08-01,27,4,0.129,752.0,187.4,188.0,81,1,2,166.0,165.0,663.0
518231,2025-09-01,1,29,0.967,6228.0,214.0,214.8,75,10,1,189.0,189.0,5488.0
518231,2025-10-01,2,29,0.935,6186.0,213.1,213.3,104,3,2,188.0,188.0,5451.0
518231,2025-11-01,7,23,0.767,4926.0,213.9,214.2,91,3,2,189.0,188.0,4341.0
518231,2025-12-01,4,27,0.871,5640.0,209.2,208.9,56,3,2,184.0,184.0,4970.0
518231,2026-01-01,12,19,0.613,3960.0,209.5,208.4,55,2,1,184.0,185.0,3490.0
372879,2025-02-01,25,3,0.107,274.0,95.5,91.3,184,3,30,88.0,92.0,264.0
372879,2025-03-01,31,0,0.0,0.0,90.5,,,,30,,87.0,0.0
372879,2025-04-01,30,0,0.0,0.0,94.3,,,,30,,87.0,0.0
372879,2025-05-01,6,25,0.806,2366.0,94.5,94.6,140,31,30,84.0,84.0,2095.0
372879,2025-06-01,24,6,0.2,553.0,91.9,92.2,,,30,81.0,81.0,487.0
372879,2025-07-01,31,0,0.0,0.0,93.5,,,,30,,82.0,0.0
372879,2025-08-01,31,0,0.0,0.0,87.5,,,,30,,77.0,0.0
372879,2025-09-01,30,0,0.0,0.0,91.1,,,,30,,80.0,0.0
372879,2025-10-01,29,2,0.065,185.0,93.0,92.5,14,2,30,82.0,82.0,163.0
372879,2025-11-01,15,15,0.5,1443.0,97.2,96.2,1,15,30,85.0,86.0,1272.0
372879,2025-12-01,24,7,0.226,605.0,93.0,86.4,10,8,30,76.0,82.0,533.0
372879,2026-01-01,22,9,0.29,820.0,91.2,91.1,4,8,30,80.0,80.0,723.0
348747,2025-02-01,25,3,0.107,974.0,322.1,324.7,182,1,2,313.0,311.0,940.0
348747,2025-03-01,25,6,0.194,1993.0,328.1,332.2,219,16,2,320.0,316.0,1920.0
348747,2025-04-01,1,29,0.967,9460.0,325.0,326.2,128,3,1,302.0,301.0,8763.0
348747,2025-05-01,2,29,0.935,9830.0,342.4,339.0,131,4,1,300.0,303.0,8702.0
348747,2025-06-01,4,26,0.867,9641.0,376.1,370.8,204,9,2,327.0,331.0,8496.0
348747,2025-07-01,14,17,0.548,5734.0,349.0,337.3,67,4,2,297.0,308.0,5053.0
348747,2025-08-01,23,8,0.258,2827.0,366.4,353.4,84,11,2,311.0,323.0,2491.0
348747,2025-09-01,0,30,1.0,10792.0,359.7,359.7,,,2,317.0,317.0,9510.0
348747,2025-10-01,1,30,0.968,10820.0,359.3,360.7,86,4,2,318.0,317.0,9535.0
348747,2025-11-01,1,29,0.967,10581.0,364.9,364.9,209,9,2,322.0,322.0,9324.0
348747,2025-12-01,4,27,0.871,10118.0,373.1,374.7,192,9,2,330.0,329.0,8916.0
348747,2026-01-01,2,29,0.935,10870.0,375.5,374.8,138,24,2,330.0,331.0,9579.0
477766,2025-02-01,28,0,0.0,0.0,306.7,,,,3,,296.0,0.0
477766,2025-03-01,6,25,0.806,7890.0,314.3,315.6,305,36,3,304.0,303.0,7602.0
477766,2025-04-01,3,27,0.9,8197.0,302.8,303.6,170,7,3,281.0,280.0,7593.0
477766,2025-05-01,0,31,1.0,10014.0,323.0,323.0,206,2,4,286.0,286.0,8865.0
477766,2025-06-01,1,29,0.967,9165.0,315.4,316.0,169,5,3,278.0,278.0,8077.0
477766,2025-07-01,0,31,1.0,9796.0,316.0,316.0,122,12,3,278.0,278.0,8633.0
477766,2025-08-01,2,29,0.935,9111.0,314.7,314.2,97,1,3,277.0,277.0,8029.0
477766,2025-09-01,1,29,0.967,10177.0,351.1,350.9,173,14,3,309.0,309.0,8968.0
477766,2025-10-01,23,8,0.258,2855.0,355.0,356.9,363,8,3,315.0,313.0,2516.0
477766,2025-11-01,30,0,0.0,0.0,357.9,,,,3,,315.0,0.0
477766,2025-12-01,31,0,0.0,0.0,360.8,,,,3,,318.0,0.0
477766,2026-01-01,31,0,0.0,0.0,361.5,,,,3,,319.0,0.0
9952,2025-02-01,28,0,0.0,0.0,135.0,,,,4,,130.0,0.0
9952,2025-03-01,8,23,0.742,3393.0,140.3,147.5,133,7,3,142.0,135.0,3269.0
9952,2025-04-01,0,30,1.0,4525.0,150.8,150.8,79,5,4,140.0,140.0,4192.0
9952,2025-05-01,6,25,0.806,3792.0,152.4,151.7,87,9,4,134.0,135.0,3357.0
9952,2025-06-01,25,5,0.167,729.0,146.2,145.8,,,4,128.0,129.0,642.0
9952,2025-07-01,31,0,0.0,0.0,149.3,,,,4,,132.0,0.0
9952,2025-08-01,31,0,0.0,0.0,150.4,,,,4,,133.0,0.0
9952,2025-09-01,30,0,0.0,0.0,140.2,,,,4,,124.0,0.0
9952,2025-10-01,31,0,0.0,0.0,133.8,,,,4,,118.0,0.0
9952,2025-11-01,30,0,0.0,0.0,135.7,,,,4,,120.0,0.0
9952,2025-12-01,31,0,0.0,0.0,136.2,,,,4,,120.0,0.0
9952,2026-01-01,31,0,0.0,0.0,135.3,,,,4,,119.0,0.0
139074,2025-02-01,18,10,0.357,1002.0,107.3,100.2,63,47,60,97.0,104.0,967.0
139074,2025-03-01,0,31,1.0,3153.0,101.7,101.7,,,60,98.0,98.0,3038.0
139074,2025-04-01,24,6,0.2,594.0,98.9,99.0,,,60,92.0,92.0,550.0
139074,2025-05-01,31,0,0.0,0.0,105.7,,,,60,,94.0,0.0
139074,2025-06-01,30,0,0.0,0.0,104.9,,,,60,,92.0,0.0
139074,2025-07-01,31,0,0.0,0.0,109.0,,,,76,,96.0,0.0
139074,2025-08-01,31,0,0.0,0.0,106.7,,,,100,,94.0,0.0
139074,2025-09-01,30,0,0.0,0.0,81.4,,,,100,,72.0,0.0
139074,2025-10-01,31,0,0.0,0.0,79.4,,,,100,,70.0,0.0
139074,2025-11-01,30,0,0.0,0.0,78.1,,,,100,,69.0,0.0
139074,2025-12-01,31,0,0.0,0.0,76.6,,,,100,,68.0,0.0
139074,2026-01-01,31,0,0.0,0.0,76.9,,,,100,,68.0,0.0
192162,2025-02-01,0,28,1.0,3233.0,115.5,115.5,,,4,111.0,111.0,3120.0
192162,2025-03-01,1,30,0.968,3387.0,112.9,112.9,65,3,4,109.0,109.0,3264.0
192162,2025-04-01,2,28,0.933,3244.0,115.5,115.9,70,5,4,107.0,107.0,3005.0
192162,2025-05-01,1,30,0.968,3692.0,123.3,123.1,50,3,3,109.0,109.0,3268.0
192162,2025-06-01,11,19,0.633,2708.0,144.0,142.5,1,9,4,126.0,127.0,2386.0
192162,2025-07-01,17,14,0.452,2011.0,145.2,143.6,12,2,4,127.0,128.0,1772.0
192162,2025-08-01,6,25,0.806,3487.0,139.7,139.5,24,3,4,123.0,123.0,3073.0
192162,2025-09-01,3,27,0.9,5523.0,205.7,204.6,23,4,3,180.0,181.0,4867.0
192162,2025-10-01,5,26,0.839,5050.0,193.4,194.2,27,2,3,171.0,170.0,4450.0
192162,2025-11-01,0,30,1.0,4888.0,162.9,162.9,23,5,3,144.0,144.0,4308.0
192162,2025-12-01,1,30,0.968,4706.0,157.2,156.9,34,4,3,138.0,139.0,4147.0
192162,2026-01-01,6,25,0.806,3410.0,136.0,136.4,12,2,4,120.0,120.0,3005.0
525668,2025-02-01,16,12,0.429,1798.0,136.6,149.8,20,3,2,145.0,132.0,1735.0
525668,2025-03-01,31,0,0.0,0.0,120.5,,,,2,,116.0,0.0
525668,2025-04-01,30,0,0.0,0.0,120.6,,,,2,,112.0,0.0
525668,2025-05-01,31,0,0.0,0.0,125.8,,,,2,,111.0,0.0
525668,2025-06-01,30,0,0.0,0.0,125.7,,,,2,,111.0,0.0
525668,2025-07-01,31,0,0.0,0.0,121.2,,,,2,,107.0,0.0
525668,2025-08-01,31,0,0.0,0.0,121.3,,,,2,,107.0,0.0
525668,2025-09-01,30,0,0.0,0.0,140.9,,,,2,,124.0,0.0
525668,2025-10-01,1,30,0.968,4590.0,153.1,153.0,19,40,2,135.0,135.0,4045.0
525668,2025-11-01,10,20,0.667,3161.0,158.0,158.1,71,5,2,139.0,139.0,2786.0
525668,2025-12-01,13,18,0.581,3019.0,167.7,167.7,48,3,2,148.0,148.0,2660.0
525668,2026-01-01,31,0,0.0,0.0,161.5,,,,1,,142.0,0.0
14903,2025-02-01,28,0,0.0,0.0,202.2,,,,7,,195.0,0.0
14903,2025-03-01,31,0,0.0,0.0,201.7,,,,7,,194.0,0.0
14903,2025-04-01,30,0,0.0,0.0,192.9,,,,7,,179.0,0.0
14903,2025-05-01,25,6,0.194,1229.0,203.2,204.8,4,3,7,181.0,180.0,1088.0
14903,2025-06-01,24,6,0.2,1298.0,219.5,216.3,1,6,7,191.0,193.0,1144.0
14903,2025-07-01,24,7,0.226,1516.0,222.1,216.6,1,6,7,191.0,196.0,1336.0
14903,2025-08-01,24,7,0.226,1540.0,219.8,220.0,1,6,7,194.0,194.0,1357.0
14903,2025-09-01,24,6,0.2,1285.0,233.5,214.2,1,6,7,189.0,206.0,1132.0
14903,2025-10-01,27,4,0.129,965.0,229.8,241.2,,,7,213.0,203.0,850.0
14903,2025-11-01,30,0,0.0,0.0,226.5,,,,7,,200.0,0.0
14903,2025-12-01,31,0,0.0,0.0,233.2,,,,7,,206.0,0.0
14903,2026-01-01,31,0,0.0,0.0,231.7,,,,7,,204.0,0.0
22158,2025-02-01,11,17,0.607,2739.0,160.7,161.1,21,7,2,155.0,155.0,2643.0
22158,2025-03-01,18,13,0.419,2072.0,159.1,159.4,5,5,2,154.0,153.0,1996.0
22158,2025-04-01,11,19,0.633,2999.0,156.4,157.8,30,7,2,146.0,145.0,2778.0
22158,2025-05-01,6,25,0.806,4347.0,174.0,173.9,121,4,2,154.0,154.0,3848.0
22158,2025-06-01,2,28,0.933,5077.0,182.9,181.3,122,4,1,160.0,161.0,4474.0
22158,2025-07-01,4,27,0.871,6907.0,264.8,255.8,94,3,1,225.0,233.0,6087.0
22158,2025-08-01,3,28,0.903,7720.0,277.6,275.7,61,5,2,243.0,245.0,6803.0
22158,2025-09-01,1,29,0.967,5120.0,176.9,176.6,26,3,2,156.0,156.0,4512.0
22158,2025-10-01,0,31,1.0,5442.0,175.5,175.5,60,3,2,155.0,155.0,4796.0
22158,2025-11-01,3,27,0.9,4976.0,183.9,184.3,16,4,2,162.0,162.0,4385.0
22158,2025-12-01,2,29,0.935,5601.0,193.2,193.1,26,7,2,170.0,170.0,4936.0
22158,2026-01-01,19,12,0.387,2378.0,195.3,198.2,27,2,2,175.0,172.0,2096.0
455235,2025-02-01,28,0,0.0,0.0,283.6,,,,7,,274.0,0.0
455235,2025-03-01,31,0,0.0,0.0,288.9,,,,7,,278.0,0.0
455235,2025-04-01,30,0,0.0,0.0,286.6,,,,7,,265.0,0.0
455235,2025-05-01,31,0,0.0,0.0,287.5,,,,7,,255.0,0.0
455235,2025-06-01,18,12,0.4,3297.0,273.8,274.8,1,12,7,242.0,241.0,2905.0
455235,2025-07-01,31,0,0.0,0.0,260.8,,,,6,,230.0,0.0
455235,2025-08-01,31,0,0.0,0.0,269.4,,,,5,,237.0,0.0
39666,2025-02-01,28,0,0.0,0.0,1143.5,,,,2,,1104.0,0.0
39666,2025-03-01,31,0,0.0,0.0,1157.9,,,,2,,1116.0,0.0
39666,2025-04-01,30,0,0.0,0.0,1142.8,,,,2,,1059.0,0.0
39666,2025-05-01,31,0,0.0,0.0,1166.7,,,,2,,1033.0,0.0
39666,2025-06-01,18,12,0.4,13764.0,1147.0,1147.0,1,17,2,1011.0,1011.0,12129.0
39666,2025-07-01,24,7,0.226,8227.0,1173.3,1175.3,37,2,2,1036.0,1034.0,7250.0
39666,2025-08-01,29,2,0.065,2416.0,1175.6,1208.0,301,2,2,1065.0,1036.0,2129.0
39666,2025-09-01,30,0,0.0,0.0,1080.9,,,,2,,953.0,0.0
39666,2025-10-01,31,0,0.0,0.0,1058.9,,,,2,,933.0,0.0
39666,2025-11-01,30,0,0.0,0.0,1050.3,,,,2,,926.0,0.0
39666,2025-12-01,31,0,0.0,0.0,1057.8,,,,2,,932.0,0.0
39666,2026-01-01,31,0,0.0,0.0,1061.9,,,,2,,936.0,0.0
587868,2025-02-01,19,9,0.321,4883.0,536.0,542.6,58,9,3,524.0,517.0,4712.0
587868,2025-03-01,15,16,0.516,9691.0,608.2,605.7,13,4,3,584.0,586.0,9338.0
587868,2025-04-01,25,5,0.167,2687.0,585.8,537.4,84,5,3,498.0,543.0,2489.0
587868,2025-05-01,9,22,0.71,13649.0,619.2,620.4,71,4,3,549.0,548.0,12083.0
587868,2025-06-01,15,15,0.5,9961.0,670.4,664.1,60,5,3,585.0,591.0,8778.0
587868,2025-07-01,24,7,0.226,4527.0,617.9,646.7,7,7,4,570.0,545.0,3989.0
587868,2025-08-01,31,0,0.0,0.0,595.3,,,,4,,525.0,0.0
587868,2025-09-01,27,3,0.1,2004.0,676.5,668.0,17,3,4,589.0,596.0,1766.0
587868,2025-10-01,19,12,0.387,7819.0,636.9,651.6,15,3,4,574.0,561.0,6890.0
587868,2025-11-01,30,0,0.0,0.0,620.9,,,,4,,547.0,0.0
587868,2025-12-01,23,8,0.258,5880.0,671.7,735.0,54,11,4,648.0,592.0,5182.0
587868,2026-01-01,28,3,0.097,2033.0,627.3,677.7,,,4,597.0,553.0,1792.0
582718,2025-02-01,28,0,0.0,0.0,145.2,,,,7,,140.0,0.0
582718,2025-03-01,25,6,0.194,866.0,147.4,144.3,75,16,7,139.0,142.0,834.0
582718,2025-04-01,0,30,1.0,4352.0,145.1,145.1,124,10,7,134.0,134.0,4031.0
582718,2025-05-01,9,22,0.71,3190.0,145.5,145.0,123,7,7,128.0,129.0,2824.0
582718,2025-06-01,10,20,0.667,2856.0,144.5,142.8,96,6,7,126.0,127.0,2517.0
582718,2025-07-01,31,0,0.0,0.0,148.2,,,,7,,131.0,0.0
582718,2025-08-01,31,0,0.0,0.0,148.2,,,,7,,131.0,0.0
582718,2025-09-01,30,0,0.0,0.0,152.8,,,,7,,135.0,0.0
582718,2025-10-01,31,0,0.0,0.0,156.6,,,,7,,138.0,0.0
582718,2025-11-01,30,0,0.0,0.0,147.4,,,,7,,130.0,0.0
582718,2025-12-01,31,0,0.0,0.0,151.5,,,,7,,134.0,0.0
582718,2026-01-01,27,4,0.129,611.0,155.0,152.8,166,4,7,135.0,137.0,538.0
538222,2025-02-01,20,8,0.286,3157.0,393.2,394.6,300,38,5,381.0,379.0,3047.0
538222,2025-03-01,0,31,1.0,12286.0,396.3,396.3,233,1,5,382.0,382.0,11838.0
538222,2025-04-01,3,27,0.9,10829.0,402.6,401.1,253,14,5,372.0,373.0,10031.0
538222,2025-05-01,3,28,0.903,10957.0,391.5,391.3,279,5,4,346.0,347.0,9700.0
538222,2025-06-01,2,28,0.933,10969.0,391.8,391.8,223,11,4,345.0,345.0,9666.0
538222,2025-07-01,2,29,0.935,11314.0,389.9,390.1,,,5,344.0,344.0,9970.0
538222,2025-08-01,31,0,0.0,0.0,385.6,,,,5,,340.0,0.0
538222,2025-09-01,30,0,0.0,0.0,424.1,,,,5,,374.0,0.0
538222,2025-10-01,31,0,0.0,0.0,434.9,,,,5,,383.0,0.0
538222,2025-11-01,30,0,0.0,0.0,419.6,,,,5,,370.0,0.0
538222,2025-12-01,31,0,0.0,0.0,397.2,,,,5,,350.0,0.0
538222,2026-01-01,31,0,0.0,0.0,418.8,,,,5,,369.0,0.0
580487,2025-02-01,28,0,0.0,0.0,177.8,,,,2,,172.0,0.0
580487,2025-03-01,17,14,0.452,1766.0,124.7,126.1,20,4,3,122.0,120.0,1702.0
580487,2025-04-01,23,7,0.233,882.0,126.4,126.0,22,2,4,117.0,117.0,817.0
580487,2025-05-01,31,0,0.0,0.0,132.5,,,,4,,117.0,0.0
580487,2025-06-01,26,4,0.133,523.0,152.1,130.8,82,4,4,115.0,134.0,461.0
580487,2025-07-01,31,0,0.0,0.0,160.7,,,,4,,142.0,0.0
580487,2025-08-01,31,0,0.0,0.0,141.6,,,,4,,125.0,0.0
105210,2025-02-01,23,5,0.179,1115.0,221.5,223.0,8,5,4,215.0,214.0,1076.0
105210,2025-03-01,4,27,0.871,5805.0,215.2,215.0,22,9,4,207.0,207.0,5593.0
105210,2025-04-01,13,17,0.567,3714.0,218.2,218.5,59,3,4,202.0,202.0,3440.0
105210,2025-05-01,2,29,0.935,6564.0,226.3,226.3,142,10,3,200.0,200.0,5811.0
105210,2025-06-01,1,29,0.967,6890.0,238.8,237.6,147,7,4,209.0,210.0,6072.0
105210,2025-07-01,11,20,0.645,4930.0,242.7,246.5,89,5,4,217.0,214.0,4345.0
105210,2025-08-01,31,0,0.0,0.0,235.1,,,,4,,207.0,0.0
105210,2025-09-01,2,28,0.933,6905.0,247.8,246.6,124,6,4,217.0,218.0,6085.0
105210,2025-10-01,12,19,0.613,4308.0,230.5,226.7,118,5,3,200.0,203.0,3796.0
105210,2025-11-01,16,14,0.467,3354.0,239.3,239.6,66,6,3,211.0,211.0,2956.0
105210,2025-12-01,9,22,0.71,5566.0,252.1,253.0,118,6,4,223.0,222.0,4905.0
105210,2026-01-01,16,15,0.484,3705.0,245.0,247.0,32,3,4,218.0,216.0,3265.0
31435,2025-02-01,17,11,0.393,847.0,78.6,77.0,1,22,4,74.0,76.0,817.0
